skills_jaccard,skills_overlap,education_match,experience_years,job_experience_required,experience_gap,preferred_job_type_match,location_match,salary_within_range,seeker_rating,is_available,label
0.14285714285714285,1,0.0,12,4,8,0,0,1,4.64,0,0
0.16666666666666666,1,0.0,5,5,0,0,0,1,3.89,1,0
0.16666666666666666,1,0.0,9,3,6,0,0,1,4.48,1,0
0.4,2,0.0,5,2,3,0,1,1,2.58,1,0
0.16666666666666666,1,0.0,1,5,-4,0,0,1,3.57,0,0
0.0,0,1.0,3,1,2,1,0,1,3.77,0,0
0.0,0,0.0,14,1,13,1,1,1,4.14,0,0
0.5,1,0.0,3,3,0,0,1,1,3.83,0,0
0.14285714285714285,1,0.0,12,4,8,0,1,1,3.07,1,0
0.25,2,1.0,3,2,1,0,1,1,4.79,1,0
0.0,0,0.0,12,3,9,0,1,1,3.31,1,0
0.3333333333333333,1,0.0,9,4,5,1,0,0,4.48,1,0
0.25,1,0.0,14,2,12,0,1,1,2.82,1,0
0.16666666666666666,1,0.0,10,3,7,0,1,0,2.97,1,0
0.0,0,0.0,3,0,3,1,0,0,3.83,0,0
0.2,1,0.0,6,1,5,0,1,1,4.85,1,0
0.2,1,1.0,6,2,4,0,1,0,3.4,1,0
0.0,0,0.0,8,3,5,1,1,0,3.37,1,0
0.1111111111111111,1,0.0,3,0,3,1,1,0,2.73,1,0
0.0,0,0.0,7,4,3,1,1,1,4.29,1,0
0.3333333333333333,2,0.0,14,1,13,1,1,1,4.14,0,0
0.0,0,0.0,7,2,5,0,0,1,3.31,1,0
0.5,3,1.0,6,4,2,0,1,1,3.4,1,1
0.4,2,1.0,7,4,3,1,1,1,3.31,1,1
0.3333333333333333,2,1.0,10,0,10,0,1,1,3.55,1,1
0.0,0,0.0,9,4,5,1,0,0,4.48,1,0
0.3333333333333333,1,0.0,9,2,7,0,0,0,4.48,1,0
0.2,1,0.0,9,2,7,1,0,0,4.48,1,0
0.2,1,0.0,6,0,6,0,1,0,4.85,1,0
0.125,1,0.0,13,1,12,0,1,0,3.28,1,0
0.0,0,0.0,12,5,7,0,0,0,4.64,0,0
0.0,0,0.0,3,4,-1,0,1,0,2.73,1,0
0.16666666666666666,1,0.0,4,4,0,1,1,1,3.59,0,0
0.2,1,0.0,12,5,7,1,0,0,4.64,0,0
0.0,0,0.0,13,3,10,1,1,1,3.28,1,0
0.0,0,0.0,6,2,4,1,1,1,4.07,0,0
0.3333333333333333,1,0.0,18,1,17,1,1,0,4.01,1,0
0.2,1,0.0,6,1,5,0,1,1,4.07,0,0
0.3333333333333333,1,1.0,17,2,15,0,1,1,4.2,1,1
0.3333333333333333,2,0.0,5,3,2,0,0,0,4.89,1,0
0.2857142857142857,2,0.0,9,2,7,1,1,0,2.71,1,0
0.0,0,1.0,6,1,5,1,1,1,3.4,1,0
0.0,0,0.0,3,1,2,0,1,1,3.92,1,0
0.2,1,1.0,7,0,7,0,1,1,4.29,1,0
0.16666666666666666,1,0.0,7,5,2,0,0,1,3.31,1,0
0.25,1,1.0,5,1,4,0,0,1,3.89,1,0
0.3333333333333333,2,1.0,1,4,-3,1,1,0,4.56,1,0
0.42857142857142855,3,1.0,8,0,8,1,1,1,4.75,0,1
0.125,1,0.0,3,4,-1,0,1,0,2.73,1,0
0.42857142857142855,3,1.0,12,1,11,1,1,1,4.17,1,1
0.25,2,0.0,12,4,8,0,1,0,3.07,1,0
0.25,1,0.0,5,3,2,0,1,1,2.58,1,0
0.5,1,1.0,5,0,5,0,1,1,4.64,1,1
0.0,0,0.0,3,4,-1,1,1,1,4.59,1,0
0.0,0,0.0,6,1,5,0,1,1,2.65,1,0
0.125,1,0.0,8,2,6,0,0,0,3.37,1,0
0.0,0,0.0,5,4,1,0,1,1,2.58,1,0
0.1111111111111111,1,0.0,13,0,13,1,1,1,3.28,1,0
0.4,2,1.0,9,4,5,0,1,1,3.01,1,1
0.5,2,1.0,5,1,4,1,1,1,3.67,1,1
0.3333333333333333,1,1.0,8,1,7,0,1,1,4.22,0,1
0.3333333333333333,1,1.0,2,3,-1,1,1,1,3.79,1,1
0.0,0,0.0,7,0,7,0,1,1,4.29,1,0
0.25,1,0.0,3,4,-1,1,0,1,3.77,0,0
0.0,0,0.0,3,4,-1,1,1,1,2.73,1,0
0.16666666666666666,1,0.0,13,3,10,1,1,0,3.28,1,0
0.42857142857142855,3,0.0,3,2,1,0,0,1,3.91,1,0
0.16666666666666666,1,0.0,5,1,4,0,0,0,3.89,1,0
0.125,1,0.0,10,5,5,0,1,1,2.67,0,0
0.0,0,1.0,12,4,8,1,0,0,4.64,0,0
0.0,0,1.0,18,4,14,0,1,0,4.01,1,0
0.1111111111111111,1,0.0,10,0,10,1,1,0,2.97,1,0
0.16666666666666666,1,0.0,6,1,5,0,0,1,4.97,1,0
0.2,1,0.0,3,2,1,1,0,0,3.77,0,0
0.0,0,1.0,3,4,-1,0,1,1,3.77,0,0
0.16666666666666666,1,0.0,3,0,3,1,1,1,3.91,1,0
0.3333333333333333,1,0.0,7,0,7,0,0,0,3.31,1,0
0.0,0,0.0,6,0,6,0,1,0,4.07,0,0
0.2,1,0.0,12,5,7,1,0,1,4.64,0,0
0.14285714285714285,1,0.0,5,5,0,0,1,1,3.18,0,0
0.0,0,1.0,18,1,17,1,1,1,4.01,1,0
0.4,2,1.0,1,5,-4,1,1,1,4.44,0,1
0.14285714285714285,1,1.0,1,2,-1,1,1,1,4.56,1,0
0.0,0,0.0,8,0,8,0,1,1,3.37,1,0
0.0,0,0.0,3,2,1,0,1,1,3.92,1,0
0.1111111111111111,1,0.0,5,5,0,1,0,1,4.89,1,0
0.4,2,0.0,10,4,6,0,1,1,2.97,1,0
0.2,1,0.0,10,3,7,0,1,1,2.67,0,0
0.16666666666666666,1,0.0,13,2,11,0,0,1,4.36,1,0
0.0,0,0.0,3,5,-2,1,0,0,3.77,0,0
0.0,0,1.0,3,2,1,0,1,1,3.92,1,0
0.2,1,0.0,6,4,2,0,0,1,4.48,1,0
0.0,0,0.0,8,0,8,1,1,0,3.37,1,0
0.3333333333333333,2,1.0,11,5,6,0,1,1,2.68,0,1
0.25,2,0.0,14,4,10,1,1,1,4.14,0,0
0.0,0,1.0,6,4,2,1,0,1,4.48,1,0
0.2857142857142857,2,0.0,14,2,12,0,1,1,4.14,0,0
0.0,0,0.0,6,5,1,1,1,0,4.07,0,0
0.2,1,0.0,5,1,4,0,1,1,2.58,1,0
1.0,1,0.0,3,1,2,1,1,0,4.81,0,0
0.14285714285714285,1,0.0,7,4,3,0,1,1,4.29,1,0
0.3333333333333333,1,1.0,4,5,-1,1,1,1,4.12,0,1
0.3333333333333333,2,1.0,6,1,5,1,1,1,2.96,1,1
0.125,1,1.0,5,3,2,1,1,0,4.89,1,0
0.3333333333333333,2,1.0,2,3,-1,0,1,1,4.45,0,1
0.16666666666666666,1,0.0,6,4,2,0,0,1,4.48,1,0
0.0,0,0.0,6,3,3,0,1,1,2.65,1,0
0.4,2,0.0,6,0,6,0,1,1,4.85,1,0
0.2,1,0.0,3,4,-1,0,1,1,3.92,1,0
0.2,1,0.0,3,0,3,1,1,1,3.91,1,0
0.0,0,0.0,3,1,2,1,1,1,4.79,1,0
0.14285714285714285,1,0.0,12,0,12,0,0,0,4.64,0,0
0.0,0,1.0,6,1,5,1,0,0,4.97,1,0
0.0,0,0.0,6,5,1,0,0,0,4.97,1,0
0.0,0,0.0,5,3,2,0,1,1,2.58,1,0
0.125,1,0.0,5,2,3,1,1,0,4.89,1,0
0.2,1,1.0,7,5,2,0,0,1,3.31,1,0
0.5,3,0.0,14,5,9,0,1,1,4.14,0,0
0.0,0,0.0,3,4,-1,0,0,0,4.83,1,0
0.14285714285714285,1,0.0,5,2,3,0,1,1,3.18,0,0
0.25,1,0.0,6,2,4,0,1,0,4.07,0,0
0.3333333333333333,1,1.0,10,2,8,0,1,1,4.16,0,1
0.16666666666666666,1,0.0,10,2,8,0,1,1,2.97,1,0
0.0,0,0.0,3,5,-2,1,0,1,4.83,1,0
0.25,1,0.0,6,3,3,0,1,0,2.65,1,0
0.16666666666666666,1,0.0,7,3,4,0,1,1,4.29,1,0
0.0,0,0.0,5,2,3,1,0,0,4.89,1,0
0.0,0,0.0,3,3,0,1,1,1,4.83,1,0
0.125,1,0.0,10,2,8,0,1,0,2.97,1,0
0.2,1,0.0,5,5,0,0,1,1,3.89,1,0
0.2,1,0.0,7,3,4,0,0,0,3.31,1,0
0.16666666666666666,1,1.0,5,4,1,0,0,1,3.89,1,0
0.14285714285714285,1,0.0,3,0,3,0,1,1,2.73,1,0
0.14285714285714285,1,1.0,6,4,2,1,1,1,4.85,1,0
0.25,2,0.0,3,4,-1,1,0,1,3.91,1,0
0.25,2,0.0,12,2,10,1,1,0,3.07,1,0
0.25,2,0.0,3,0,3,1,1,1,3.91,1,0
0.16666666666666666,1,1.0,3,5,-2,0,1,1,2.73,1,0
0.2,1,0.0,9,2,7,1,1,0,4.48,1,0
0.3333333333333333,2,1.0,17,2,15,0,1,1,2.72,1,1
0.3333333333333333,1,1.0,6,0,6,1,1,1,4.69,1,1
0.2,1,0.0,12,5,7,0,1,1,3.07,1,0
0.2,1,0.0,1,1,0,1,1,0,4.56,1,0
0.0,0,0.0,3,1,2,0,1,1,4.59,1,0
0.2,1,0.0,1,3,-2,0,1,1,4.56,1,0
0.3333333333333333,1,1.0,4,5,-1,0,1,1,4.95,1,1
0.16666666666666666,1,0.0,10,0,10,1,1,1,2.97,1,0
0.16666666666666666,1,0.0,3,4,-1,1,0,1,3.83,0,0
0.0,0,0.0,9,5,4,1,0,0,4.48,1,0
0.3333333333333333,2,1.0,2,1,1,0,1,1,4.36,1,1
0.0,0,0.0,9,2,7,0,1,1,4.48,1,0
0.14285714285714285,1,0.0,3,4,-1,1,1,1,4.83,1,0
0.14285714285714285,1,0.0,1,2,-1,1,1,1,3.57,0,0
0.6666666666666666,2,1.0,4,1,3,0,1,1,3.72,1,1
0.2,1,0.0,14,1,13,1,1,0,4.14,0,0
0.2,1,0.0,7,3,4,1,0,1,3.31,1,0
0.3333333333333333,2,1.0,8,3,5,1,1,1,2.87,0,1
0.14285714285714285,1,0.0,6,2,4,1,1,1,4.85,1,0
0.0,0,0.0,3,3,0,1,0,0,4.83,1,0
0.3333333333333333,2,0.0,5,3,2,0,0,1,4.89,1,0
0.25,2,0.0,13,0,13,0,1,1,3.28,1,0
0.14285714285714285,1,0.0,5,1,4,0,1,1,3.18,0,0
0.0,0,0.0,5,5,0,1,1,1,2.58,1,0
0.5,1,1.0,8,2,6,0,1,1,4.62,1,1
0.0,0,1.0,3,3,0,1,1,1,4.81,0,0
0.42857142857142855,3,0.0,12,0,12,0,1,1,3.07,1,0
0.0,0,0.0,3,4,-1,0,1,0,3.83,0,0
0.0,0,1.0,3,5,-2,1,0,1,3.83,0,0
0.3333333333333333,2,0.0,5,4,1,0,1,1,3.18,0,0
0.0,0,1.0,5,3,2,0,1,1,3.18,0,0
0.0,0,0.0,3,3,0,1,1,0,4.83,1,0
0.0,0,1.0,6,2,4,0,1,0,4.07,0,0
0.25,1,0.0,5,1,4,1,1,1,3.18,0,0
0.4,2,0.0,3,4,-1,0,0,0,4.83,1,0
0.25,1,0.0,6,5,1,1,1,0,4.85,1,0
0.0,0,0.0,14,2,12,0,1,0,2.82,1,0
0.0,0,0.0,3,5,-2,1,1,1,4.59,1,0
0.5,1,1.0,6,1,5,0,1,1,3.02,0,1
0.2,1,0.0,12,3,9,1,1,0,3.07,1,0
0.2,1,0.0,12,4,8,0,1,0,3.07,1,0
0.25,1,0.0,8,5,3,0,0,1,3.37,1,0
0.1111111111111111,1,0.0,10,2,8,1,1,0,2.97,1,0
0.0,0,0.0,12,1,11,0,1,0,4.64,0,0
0.2,1,0.0,1,0,1,1,0,1,3.57,0,0
0.16666666666666666,1,0.0,5,4,1,0,1,1,3.18,0,0
0.2,1,0.0,3,3,0,0,0,1,4.59,1,0
0.0,0,0.0,3,5,-2,0,0,0,3.83,0,0
0.2857142857142857,2,1.0,3,1,2,1,1,0,2.73,1,0
0.2,1,0.0,8,2,6,0,0,1,3.37,1,0
0.0,0,0.0,6,2,4,1,1,1,2.65,1,0
0.14285714285714285,1,0.0,6,3,3,1,1,1,4.85,1,0
0.3333333333333333,2,1.0,7,2,5,0,1,1,3.44,1,1
0.16666666666666666,1,0.0,6,2,4,1,1,0,4.85,1,0
0.125,1,0.0,12,2,10,1,1,0,3.07,1,0
0.125,1,0.0,10,2,8,1,1,1,2.67,0,0
0.5,2,1.0,5,5,0,1,1,1,2.9,1,1
0.0,0,0.0,4,1,3,0,1,1,3.59,0,0
0.5,1,1.0,2,4,-2,0,1,1,3.29,1,1
0.125,1,1.0,12,0,12,0,1,1,3.07,1,0
0.2,1,0.0,4,3,1,1,1,1,3.59,0,0
0.0,0,0.0,3,1,2,1,0,1,3.91,1,0
0.0,0,0.0,12,3,9,0,1,1,4.64,0,0
0.25,2,0.0,10,3,7,1,1,1,2.67,0,0
0.0,0,0.0,3,1,2,1,1,0,4.81,0,0
0.2857142857142857,2,0.0,3,1,2,1,0,0,4.83,1,0
0.0,0,0.0,3,1,2,1,1,1,4.59,1,0
0.14285714285714285,1,0.0,5,2,3,1,0,1,3.89,1,0
0.16666666666666666,1,1.0,3,3,0,0,1,1,3.92,1,0
0.6666666666666666,2,0.0,6,5,1,0,0,1,4.97,1,0
0.5,1,0.0,4,0,4,1,1,1,2.56,0,0
0.3333333333333333,2,1.0,5,3,2,0,0,1,3.89,1,0
0.2857142857142857,2,0.0,5,1,4,1,1,1,3.18,0,0
0.1111111111111111,1,0.0,4,4,0,1,1,1,3.59,0,0
0.0,0,0.0,3,5,-2,1,1,0,3.92,1,0
0.0,0,0.0,6,1,5,1,1,1,4.97,1,0
0.16666666666666666,1,1.0,6,3,3,0,1,0,4.85,1,0
0.4,2,1.0,13,2,11,1,1,1,2.97,0,1
0.3333333333333333,1,1.0,10,2,8,1,1,1,3.23,1,1
0.4,2,1.0,8,0,8,0,1,1,3.63,1,1
0.2,1,0.0,9,0,9,1,0,1,4.48,1,0
0.0,0,0.0,3,4,-1,0,0,1,3.77,0,0
0.1111111111111111,1,0.0,13,3,10,0,1,1,3.28,1,0
0.0,0,0.0,7,3,4,1,1,0,3.31,1,0
0.0,0,0.0,8,4,4,0,0,1,3.37,1,0
0.0,0,1.0,3,3,0,0,0,1,4.59,1,0
0.3333333333333333,1,1.0,4,3,1,0,1,1,2.59,0,1
0.0,0,0.0,12,3,9,1,0,0,4.64,0,0
0.0,0,1.0,3,4,-1,1,1,0,4.81,0,0
0.25,1,0.0,5,0,5,0,1,0,4.4,1,0
0.16666666666666666,1,0.0,5,2,3,0,0,1,3.89,1,0
0.4,2,0.0,8,1,7,0,0,1,3.37,1,0
0.2,1,0.0,3,1,2,1,0,1,3.83,0,0
0.2857142857142857,2,0.0,9,5,4,0,1,1,2.71,1,0
0.16666666666666666,1,0.0,6,3,3,1,1,0,4.07,0,0
0.25,1,1.0,5,0,5,0,0,0,3.89,1,0
0.0,0,1.0,3,2,1,1,0,1,3.77,0,0
0.3333333333333333,2,1.0,2,2,0,0,1,1,3.87,1,1
0.25,2,0.0,14,1,13,0,1,1,4.14,0,0
0.0,0,0.0,12,0,12,0,1,1,4.64,0,0
0.25,1,0.0,12,0,12,1,0,0,4.64,0,0
0.0,0,1.0,9,0,9,0,0,0,4.48,1,0
0.0,0,0.0,3,1,2,1,0,0,3.77,0,0
0.125,1,0.0,6,3,3,1,1,0,2.65,1,0
0.14285714285714285,1,0.0,6,4,2,0,1,0,2.65,1,0
0.125,1,0.0,10,4,6,1,1,0,2.97,1,0
0.0,0,1.0,1,5,-4,1,0,1,3.57,0,0
0.25,1,0.0,3,4,-1,0,0,1,3.77,0,0
0.0,0,1.0,7,2,5,0,1,1,4.29,1,0
0.0,0,0.0,12,3,9,1,1,1,3.31,1,0
0.2,1,0.0,13,0,13,1,1,1,3.28,1,0
0.25,2,0.0,14,5,9,0,1,1,4.14,0,0
0.2,1,0.0,5,4,1,1,1,1,2.58,1,0
0.5,1,1.0,5,0,5,0,1,1,3.06,0,1
0.0,0,0.0,3,1,2,1,1,0,2.73,1,0
0.25,1,0.0,3,4,-1,1,1,1,3.92,1,0
0.25,2,0.0,5,2,3,0,0,1,4.89,1,0
0.0,0,0.0,10,4,6,0,1,0,2.67,0,0
0.25,1,0.0,18,1,17,1,1,0,4.01,1,0
0.0,0,0.0,10,5,5,1,1,1,2.97,1,0
0.16666666666666666,1,0.0,9,3,6,1,0,0,4.48,1,0
0.0,0,1.0,6,4,2,1,1,1,4.97,1,0
0.0,0,0.0,5,4,1,0,1,0,2.58,1,0
0.5,1,0.0,3,1,2,0,0,0,3.83,0,0
0.25,1,0.0,14,4,10,0,1,1,2.82,1,0
0.3333333333333333,1,1.0,11,3,8,0,1,1,4.63,0,1
0.0,0,0.0,7,5,2,1,1,1,4.29,1,0
0.16666666666666666,1,0.0,5,1,4,1,1,1,4.4,1,0
0.125,1,0.0,3,3,0,0,1,0,2.73,1,0
0.0,0,0.0,3,2,1,1,0,0,3.77,0,0
0.14285714285714285,1,0.0,5,1,4,0,1,1,4.4,1,0
0.0,0,0.0,3,4,-1,0,1,0,3.77,0,0
0.14285714285714285,1,0.0,6,3,3,1,1,0,2.65,1,0
0.0,0,0.0,13,3,10,0,0,1,4.36,1,0
0.3333333333333333,2,1.0,5,2,3,0,1,1,3.6,1,1
0.2857142857142857,2,1.0,3,4,-1,1,0,1,3.91,1,0
0.0,0,1.0,3,2,1,0,0,0,4.59,1,0
0.5,1,0.0,4,4,0,0,1,0,2.56,0,0
0.3333333333333333,2,1.0,6,3,3,0,1,1,3.48,1,1
0.0,0,1.0,6,4,2,1,1,1,2.65,1,0
0.2,1,0.0,3,3,0,1,1,1,3.83,0,0
0.16666666666666666,1,1.0,6,4,2,1,1,1,2.65,1,0
0.2,1,0.0,5,0,5,1,1,1,3.18,0,0
0.16666666666666666,1,0.0,13,1,12,1,1,1,3.28,1,0
0.3333333333333333,1,0.0,6,1,5,1,0,0,4.97,1,0
0.3333333333333333,2,0.0,5,0,5,0,0,1,3.89,1,0
0.0,0,0.0,6,2,4,1,1,0,4.07,0,0
0.2,1,0.0,12,4,8,0,1,1,3.07,1,0
0.5,2,1.0,8,1,7,0,1,1,4.62,1,1
0.2,1,0.0,3,5,-2,1,0,1,3.77,0,0
0.16666666666666666,1,1.0,3,2,1,0,1,0,2.73,1,0
0.0,0,0.0,3,0,3,0,1,1,3.77,0,0
0.14285714285714285,1,0.0,10,5,5,1,1,1,2.67,0,0
0.1111111111111111,1,0.0,10,0,10,1,1,0,2.67,0,0
